id,name,neighbourhood_cleansed,latitude,longitude,price,security_deposit,cleaning_fee,extra_people,guests_included,property_type,room_type,accommodates,bathrooms,bedrooms,beds,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,availability_365,host_id,host_is_superhost,host_identity_verified,is_superhost
107220,Great Private Room!,Almagro,-34.59828,-58.41283,929.0,,,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,5,0.05,90.0,9.0,365,555337,False,True,0.0
107259,Great place to 12 Tango lovers,Balvanera,-34.60485,-58.39448,26486.0,33190.0,,0.0,1,Apartment,Entire home/apt,12,5.0,6.0,9.0,26,0.27,93.0,9.0,365,555693,False,True,0.0
108089,AMAZING PALERMO BEST VALUE w POOL,Palermo,-34.58643,-58.4242,1991.0,13276.0,3983.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,3.0,75,0.91,90.0,10.0,365,559463,False,True,0.0
108284,Historico y Luminoso Duplex Centro!,San Nicolas,-34.60107,-58.3764,3651.0,0.0,2323.0,0.0,4,Loft,Entire home/apt,4,1.0,1.0,2.0,233,2.27,96.0,10.0,318,560338,False,False,0.0
111501,Beautiful Apartment Palermo Vip Great location,Palermo,-34.57901,-58.41283,3186.0,16595.0,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,120,1.13,95.0,10.0,365,570921,True,True,0.0
111934,Bright Studio at Palermo Soho,Palermo,-34.58199,-58.42776,2257.0,13276.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,102,0.94,94.0,10.0,363,570921,True,True,0.0
117548,"Palermo, Buenos Aires: Complete flat: ""Alma Mia"".",Palermo,-34.57247,-58.41936,4315.0,49784.0,16595.0,664.0,4,Apartment,Entire home/apt,4,1.5,2.0,2.0,0,0.0,,,181,454822,False,False,0.0
118069,Luxury 1 Bedroom - 1.5 Bath,Palermo,-34.58014,-58.43209,4647.0,33190.0,1659.0,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,1.0,18,0.18,91.0,10.0,298,530261,False,True,0.0
118070,Amazing view - GREAT Studio - Balcony,Palermo,-34.58533,-58.42802,1991.0,33190.0,1659.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,42,0.4,95.0,10.0,333,530261,False,True,0.0
118724,Department to 5 min to city centre,Almagro,-34.6,-58.43025,3186.0,,,0.0,1,Apartment,Private room,1,2.0,1.0,1.0,0,0.0,,,365,599519,False,False,0.0
119036,Amazing duplex in Recoleta,Recoleta,-34.59078,-58.39751,2655.0,39828.0,2323.0,0.0,1,Apartment,Entire home/apt,3,,2.0,,1,0.13,100.0,10.0,364,601227,False,True,0.0
119966,Room with library downtown,Balvanera,-34.60564,-58.3994,2323.0,26552.0,1328.0,1991.0,1,Apartment,Private room,2,2.0,1.0,1.0,0,0.0,,,365,62183,False,False,0.0
120874,Luxury 1 Bedroom - 1.5 Bath,Recoleta,-34.5911,-58.39978,6638.0,33190.0,1659.0,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,1.0,9,0.08,93.0,10.0,299,530261,False,True,0.0
122907,Spotless entire apt. Ideal location,Almagro,-34.61982,-58.4166,1261.0,6538.0,359.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,0.0,16,0.15,96.0,9.0,365,426566,True,False,0.0
125123,Beautiful room in Ap. near palermo,Colegiales,-34.57353,-58.45365,1062.0,16595.0,0.0,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,3,0.04,100.0,10.0,364,622759,False,True,0.0
126852,LUXURY  2 Br APT IN PUERTO MADERO B.A.!!!,Puerto Madero,-34.61748,-58.36285,7966.0,0.0,3319.0,0.0,1,Apartment,Entire home/apt,4,,2.0,1.0,0,0.0,,,0,628818,False,True,0.0
129681,Studio Rojo Design Belgrano - 2 Pax,Belgrano,-34.55601,-58.45717,1925.0,23233.0,2323.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,0.0,14,0.17,94.0,10.0,69,638545,False,False,0.0
129900,Barrancas Home: Nice room + priv. bath sing/dbl,Belgrano,-34.56098,-58.45442,1659.0,9957.0,1261.0,797.0,1,Apartment,Private room,2,1.0,1.0,1.0,22,0.52,100.0,10.0,89,632638,False,True,0.0
129932,Palermo View Studio at Palermo Uno Tower,Palermo,-34.58264,-58.42451,5310.0,13276.0,2655.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,111,1.04,98.0,10.0,323,319901,True,True,0.0
130248,Small charmy and fully at Palermo,Palermo,-34.57717,-58.41138,1859.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,67,0.77,92.0,10.0,245,641573,True,False,0.0
130275,Van Gogh s apart at Palermo,Palermo,-34.5771,-58.41134,1328.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,14,0.17,90.0,10.0,322,641573,True,False,0.0
130349,"alquilo por noche,o semana",San Nicolas,-34.60462,-58.37764,6638.0,13276.0,,0.0,1,Apartment,Private room,2,,1.0,,0,0.0,,,365,641884,False,False,0.0
130424,Palermo Holly New Studio Apt - 4th floor - 33 m2,Palermo,-34.57935,-58.43484,3585.0,26552.0,2655.0,3319.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,9,0.09,98.0,10.0,177,642182,False,False,0.0
131145,DONDE VIVI (1) Rooms for Rent .,Almagro,-34.60728,-58.41949,730.0,,,332.0,1,House,Private room,1,1.5,4.0,2.0,38,0.36,95.0,9.0,300,645495,True,False,0.0
131807,"Belgrano R, Private Room, Sunny ",Villa Ortuzar,-34.5771,-58.4694,2323.0,6638.0,,66.0,1,Apartment,Private room,1,,1.0,,0,0.0,,,365,648231,False,False,0.0
132298,Urban Escape ★ Studio with great views,Recoleta,-34.59307,-58.40359,4315.0,13276.0,2323.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,112,1.07,98.0,10.0,364,319901,True,True,0.0
133043,Great Studio - Roof top Pool,Recoleta,-34.59211,-58.40163,2390.0,26552.0,1659.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,16,0.22,88.0,10.0,365,530261,False,True,0.0
133654,Modern and Comfortable. Central location.Fast WiFi,Almagro,-34.62053,-58.41653,1527.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,0.0,43,0.4,95.0,9.0,0,426566,True,False,0.0
136986,Buena Vista - Panorama Riverviews ★★★★★,Palermo,-34.58092,-58.42483,7966.0,13276.0,3319.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,130,1.22,98.0,10.0,234,319901,True,True,0.0
137017,Soho Sunset studio  with amazing views.,Palermo,-34.58286,-58.42388,4315.0,13276.0,2655.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,191,1.82,98.0,10.0,341,319901,True,True,0.0
137468,Acogedor cuarto en casa estilo frances,Balvanera,-34.61198,-58.39505,1593.0,,934.0,934.0,1,Apartment,Private room,2,2.0,1.0,0.0,30,0.52,89.0,9.0,323,671908,False,True,0.0
138690,STUDIO RECOLETA /PZA FRANCIA/UBA/MUSEOS/METRO,Recoleta,-34.59092,-58.39503,2854.0,13276.0,1328.0,0.0,2,Apartment,Entire home/apt,2,1.0,0.0,1.0,236,2.2,93.0,10.0,180,676972,False,True,0.0
140142,Great 2 Bedroom/2 Bath Recoleta!,Recoleta,-34.59327,-58.39631,2987.0,33190.0,2323.0,0.0,1,Apartment,Entire home/apt,5,2.0,2.0,2.0,28,0.28,87.0,10.0,365,530261,False,True,0.0
140271,"Boedo, quiet wooded neighborhood",Boedo,-34.6317,-58.41718,3319.0,,,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,0,0.0,,,365,683383,False,False,0.0
143173,HabitacionPrivate Rooms in Congreso,Balvanera,-34.60735,-58.4029,1991.0,,,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,0,0.0,,,365,499278,False,True,0.0
143211,Nice and bright studio in Recoleta,Recoleta,-34.5872,-58.40052,1328.0,66380.0,996.0,664.0,2,Apartment,Entire home/apt,3,0.0,0.0,1.0,3,0.07,73.0,10.0,180,695054,False,True,0.0
144192,Beautiful apartment in Buenos Aires,Nueva Pompeya,-34.64889,-58.40792,3319.0,,,0.0,1,Apartment,Private room,2,,1.0,2.0,0,0.0,,,365,698994,False,False,0.0
144827,LEMON TREE ★ 1 bedroom with great views,Recoleta,-34.59468,-58.40493,5974.0,13276.0,2655.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,43,0.42,93.0,9.0,318,319901,True,True,0.0
146648,❤  Amazing Sunset View Studio +Balcony❤Pool -Gym,Recoleta,-34.59435,-58.40521,3651.0,13276.0,1991.0,0.0,1,Apartment,Entire home/apt,2,,1.0,1.0,102,0.97,97.0,10.0,364,319901,True,True,0.0
148284,Sunny Terrace Apart. in Downtown BA,Monserrat,-34.61348,-58.38326,2323.0,,,664.0,2,Apartment,Entire home/apt,4,1.0,1.0,1.0,268,2.5,95.0,10.0,359,407702,True,True,0.0
150594,Departamento Parque chacabuco,Parque Chacabuco,-34.63438,-58.44546,9824.0,,1231.0,1642.0,1,Apartment,Private room,1,,1.0,1.0,0,0.0,,,365,716702,False,False,0.0
152044,Charming 2BRApt in Upscale Recoleta,Recoleta,-34.5841,-58.39924,3319.0,13276.0,664.0,664.0,1,Apartment,Entire home/apt,5,1.5,2.0,4.0,66,0.62,92.0,10.0,0,731684,False,True,0.0
153878,"Recoleta's Core for 7, 3 Bedms, 84 sqm, Sun, Quiet",Recoleta,-34.59042,-58.3895,4381.0,16595.0,2323.0,0.0,5,Apartment,Entire home/apt,7,1.5,3.0,5.0,65,0.62,91.0,10.0,344,739895,False,True,0.0
154427,Spotless apt. in a Great location. 100% Equipped.,Almagro,-34.62053,-58.41653,1394.0,0.0,503.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,0.0,59,0.57,95.0,10.0,360,426566,True,False,0.0
154548,Central to Everything,Recoleta,-34.59575,-58.40686,3651.0,6638.0,,0.0,1,Loft,Entire home/apt,2,1.0,1.0,1.0,422,4.17,98.0,10.0,175,576398,True,False,0.0
154767,Central location/2min from Metro -  Fast WiFi,Almagro,-34.62032,-58.41602,1394.0,0.0,503.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,0.0,35,0.33,94.0,9.0,360,426566,True,False,0.0
156189,Cute Apartment - WiFi & Pool !!,Almagro,-34.60282,-58.42862,3983.0,39828.0,1659.0,2323.0,3,Apartment,Entire home/apt,3,1.0,1.0,1.0,0,0.0,,,365,750896,False,False,0.0
158056,PalermoSoho Excellent Location! steps from LaRural,Palermo,-34.58207,-58.42094,2788.0,26552.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,54,0.6,95.0,10.0,365,758728,True,True,0.0
159585,Apartment in Recoleta Juncal 2200,Recoleta,-34.59294,-58.40048,2987.0,0.0,1991.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,12,0.11,97.0,10.0,327,772165,False,True,0.0
160611,Habitación en Las Cañitas,Palermo,-34.56533,-58.43481,13276.0,0.0,3319.0,9957.0,1,Apartment,Private room,1,1.0,1.0,1.0,8,0.21,100.0,10.0,360,769336,False,True,0.0
161463,The Boss- 2 bedroom with balcony,Palermo,-34.58243,-58.42519,9293.0,19914.0,3319.0,0.0,1,Condominium,Entire home/apt,4,2.0,2.0,2.0,142,1.53,98.0,10.0,263,319901,True,True,0.0
166846,PENTHOUSE Duplex in Palermo with RooftopTerrace!!,Villa Crespo,-34.59324,-58.43819,5908.0,0.0,1659.0,2987.0,4,Apartment,Entire home/apt,4,3.0,2.0,2.0,59,0.55,94.0,10.0,270,794906,False,False,0.0
168298,Boutique Central Apt in BuenosAires,Balvanera,-34.6056,-58.3955,3983.0,0.0,1328.0,1328.0,5,Apartment,Entire home/apt,5,1.5,2.0,5.0,18,0.18,96.0,8.0,365,802023,False,False,0.0
172118,"Spaciouse Palermo Soho Loft, Great Location",Palermo,-34.58735,-58.42186,7766.0,19914.0,2987.0,996.0,2,Loft,Entire home/apt,4,2.0,2.0,0.0,68,0.66,96.0,10.0,255,791090,True,True,0.0
172135,Recoleta full equipped Apartment,Recoleta,-34.58976,-58.3981,3518.0,28022.0,0.0,1078.0,2,Apartment,Entire home/apt,3,1.0,0.0,2.0,62,0.6,98.0,10.0,179,523775,False,False,0.0
173681,Charming apt. in heart of Recoleta,Recoleta,-34.59349,-58.39493,1859.0,23233.0,1659.0,664.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,78,0.76,97.0,8.0,363,829429,False,False,0.0
174845,BALI /12 floor studio with balcony,Recoleta,-34.59452,-58.40384,4315.0,13276.0,2655.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,64,0.63,94.0,9.0,364,319901,True,True,0.0
176318,San Telmo Vintage - Art Experience Fully Renovated,Monserrat,-34.61562,-58.36852,3120.0,13276.0,1792.0,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,154,1.57,95.0,10.0,345,843196,True,True,0.0
180692,Tango and Enjoyment of Buenos Aires,Villa Urquiza,-34.57566,-58.48381,4647.0,66379.0,,0.0,1,Apartment,Private room,2,1.0,1.0,1.0,0,0.0,,,365,865765,False,False,0.0
181627,RENT APP ARTS ,Palermo,-34.58246,-58.41092,8629.0,66379.0,996.0,0.0,3,Apartment,Private room,3,,1.0,,39,1.58,98.0,,0,870611,False,False,0.0
183454,Lovely & Modern Apartment in Palerm,Palermo,-34.58176,-58.40946,2987.0,13276.0,0.0,0.0,1,Apartment,Entire home/apt,2,,1.0,1.0,21,0.2,94.0,9.0,365,878481,False,True,0.0
186005,Modern apartment in Downtown Buenos Aires,Retiro,-34.59804,-58.37688,3983.0,33190.0,3983.0,664.0,4,Apartment,Entire home/apt,6,2.0,2.0,5.0,46,0.45,93.0,10.0,365,893209,False,False,0.0
189224,Double Room,Monserrat,-34.61375,-58.38604,1792.0,13276.0,0.0,1659.0,1,Apartment,Private room,2,,1.0,2.0,0,0.0,,,364,906438,False,False,0.0
189867,♫ ♫ Harmony  - One-bedroom apartment,Recoleta,-34.59426,-58.40352,3983.0,13276.0,2655.0,996.0,2,Apartment,Entire home/apt,3,1.0,1.0,1.0,52,0.5,96.0,10.0,364,319901,True,True,0.0
190829,Green Room,Monserrat,-34.61375,-58.38604,1859.0,13276.0,,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,5,0.05,80.0,9.0,364,906438,False,False,0.0
190830,Blue Room,Monserrat,-34.61375,-58.38604,1792.0,13276.0,,0.0,1,Apartment,Private room,1,,1.0,1.0,3,0.03,90.0,10.0,365,906438,False,False,0.0
190988,Beautiful apartment in Las Cañitas,Palermo,-34.57014,-58.43176,9293.0,0.0,3319.0,0.0,1,Apartment,Entire home/apt,6,2.0,3.0,4.0,22,0.25,93.0,10.0,365,320183,True,False,0.0
191056,"Big sunny, central Studio ",Monserrat,-34.61366,-58.38855,1792.0,6505.0,,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,11,0.11,80.0,9.0,365,923804,False,True,0.0
192259,DONDE VIVI (2) Room for Rent/ Habitacion.,Almagro,-34.60589,-58.42091,664.0,,,332.0,1,House,Private room,1,1.5,4.0,1.0,39,0.37,96.0,9.0,365,645495,True,False,0.0
192468,Beautiful Flat in the Sky of Bs.As.,Puerto Madero,-34.61227,-58.35992,6439.0,287383.0,3592.0,2874.0,2,Apartment,Entire home/apt,2,1.5,1.0,1.0,38,0.47,96.0,10.0,139,864084,True,True,0.0
194232,"Great Loft, Best Location (Palermo)",Palermo,-34.57619,-58.43631,2655.0,19914.0,1328.0,664.0,2,Apartment,Entire home/apt,2,1.5,1.0,0.0,73,0.7,93.0,10.0,178,943202,False,True,0.0
195571,SPACIOUS COZY in PALERMO WITH A TERRACE & A POOL!,Palermo,-34.57798,-58.43635,1659.0,19914.0,1659.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,2.0,29,0.31,86.0,10.0,0,943202,False,True,0.0
196386,"Stylish, Top Location, Doorman & Balcony",Recoleta,-34.59153,-58.39268,5310.0,26552.0,1659.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,0.08,100.0,10.0,88,956144,True,True,0.0
196601,Bright apartment with terrace,San Nicolas,-34.60234,-58.37738,2655.0,26552.0,3319.0,332.0,3,Apartment,Entire home/apt,4,1.0,1.0,4.0,6,0.08,88.0,10.0,365,893209,False,False,0.0
196832,One Bedroom Apt on Lavalleja St.,Villa Crespo,-34.60249,-58.4369,3651.0,16595.0,1659.0,664.0,2,Apartment,Entire home/apt,4,1.0,1.0,3.0,33,0.33,93.0,10.0,329,120567,False,True,0.0
197288,Beautiful studio in heart Recoleta,Recoleta,-34.5913,-58.39037,3253.0,30000.0,1500.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.01,80.0,10.0,359,961397,False,False,0.0
201859,NICE STUDIO IN RECOLETA,Recoleta,-34.5866,-58.3961,1527.0,20000.0,2000.0,0.0,2,Condominium,Entire home/apt,2,1.0,1.0,1.0,9,0.09,98.0,10.0,235,987581,False,False,0.0
202861,Gourgeous furnished apartment,Recoleta,-34.59384,-58.41401,3518.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,3,,2.0,2.0,2,0.05,,,0,114309,False,True,0.0
203340,Amazing view - GREAT Studio - Balcony,Palermo,-34.58104,-58.42544,1991.0,33190.0,1659.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,7,0.07,94.0,10.0,364,530261,False,True,0.0
204628,"Palermo Soho Apartment, Balcony Views",Palermo,-34.58496,-58.42708,2655.0,19914.0,2655.0,664.0,2,Loft,Entire home/apt,2,1.0,1.0,0.0,69,0.68,98.0,10.0,272,917480,True,True,0.0
205745,Palermo Hollywood big priv Terrace ,Palermo,-34.5796,-58.4303,6572.0,19914.0,5310.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,9,0.09,86.0,9.0,365,1011896,False,True,0.0
205781,ART HOUSE PALERMO HOLLYWOOD 2 rooms,Palermo,-34.57824,-58.42803,8563.0,13276.0,2323.0,0.0,2,Apartment,Entire home/apt,6,1.5,2.0,5.0,19,0.19,89.0,9.0,364,1011896,False,True,0.0
206738,ART HOUSE PALERMO HOLLYWOOD 3 rooms 8 to 12 people,Palermo,-34.58028,-58.42801,13940.0,26552.0,3319.0,0.0,8,Apartment,Entire home/apt,9,1.0,3.0,4.0,42,0.41,95.0,10.0,364,1011896,False,True,0.0
207369,Modern studio - Cocktail Recoleta,Recoleta,-34.59329,-58.40497,3983.0,13276.0,2323.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,48,0.46,94.0,10.0,365,319901,True,True,0.0
210040,Bonito Studio in Palermo w/balcony,Palermo,-34.58111,-58.42466,5244.0,13276.0,2655.0,0.0,2,Condominium,Entire home/apt,2,1.0,1.0,1.0,57,0.57,98.0,10.0,350,319901,True,True,0.0
217360,Duplex Recoleta Beruti,Recoleta,-34.59348,-58.40268,5244.0,9957.0,1991.0,0.0,5,Apartment,Entire home/apt,5,2.0,3.0,5.0,19,0.36,94.0,10.0,362,1122327,True,True,0.0
218781,Amazing Palermo Hollywood Loft A,Palermo,-34.57874,-58.4397,2987.0,19914.0,1991.0,0.0,1,Loft,Entire home/apt,2,1.5,1.0,1.0,65,0.63,98.0,10.0,364,161327,True,False,0.0
225905,in Style Recoleta Buenos Aires 1,Recoleta,-34.59643,-58.39188,3916.0,19914.0,3651.0,2323.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,42,0.42,93.0,10.0,356,36441,False,True,0.0
228138,Family Suite at Poetry Buenos Aires,Recoleta,-34.59333,-58.39694,13608.0,0.0,996.0,1328.0,2,Serviced apartment,Entire home/apt,4,1.0,2.0,2.0,18,0.21,99.0,10.0,359,1167817,True,False,0.0
228183,Terrace Suite at Poetry Recoleta,Recoleta,-34.59333,-58.39694,11285.0,0.0,996.0,1328.0,2,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,18,0.27,99.0,10.0,352,1167817,True,False,0.0
229571,Encantador Apartamento a pasos del Jardin Botanico,Palermo,-34.58373,-58.4185,6505.0,33190.0,7966.0,0.0,1,Apartment,Entire home/apt,3,1.0,2.0,2.0,17,0.17,90.0,10.0,363,514200,False,False,0.0
231500,"Luxury 1BDR APT w/POOL,GYM, SEC @",Palermo,-34.57633,-58.42071,6638.0,66379.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,365,1210391,True,False,0.0
232393,Apartment in the heart of Recoleta,Recoleta,-34.58707,-58.39562,5310.0,19914.0,13276.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,365,1215660,False,False,0.0
232739,Amazing studio with pool in Palermo. Great views!,Palermo,-34.58963,-58.4182,2323.0,16595.0,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,21,0.2,98.0,10.0,365,1005341,True,False,0.0
234002,LOVELY private room near Palermo,Chacarita,-34.59158,-58.44547,1659.0,6323.0,,2515.0,1,Loft,Private room,2,1.0,1.0,2.0,17,0.22,91.0,9.0,361,1225091,False,True,0.0
234757,Stay in  Magandhi Hostel,Belgrano,-34.56912,-58.47117,664.0,,,996.0,1,Bed and breakfast,Shared room,1,0.0,1.0,2.0,0,0.0,,,365,1229360,False,False,0.0
235667,San Telmo Barracas Design District!,Barracas,-34.64419,-58.37696,4580.0,16595.0,1659.0,996.0,1,Loft,Entire home/apt,3,1.5,1.0,1.0,29,0.52,97.0,8.0,364,1105513,True,True,0.0
236858,Hollywood Loft - Palermo,Palermo,-34.58318,-58.43246,5974.0,13276.0,3319.0,0.0,1,Loft,Entire home/apt,2,1.5,1.0,1.0,53,0.52,98.0,10.0,360,319901,True,True,0.0
238513,EXCLUSIVE LOFT IN PALERMO HOLLYWOOD,Palermo,-34.58153,-58.43334,3319.0,33190.0,996.0,996.0,2,Loft,Entire home/apt,3,1.5,2.0,2.0,40,0.39,92.0,10.0,59,55825,False,True,0.0
238619,Best Recoleta´s Loft. Arch Designer,Recoleta,-34.59321,-58.40081,3053.0,,3319.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,23,0.24,98.0,10.0,365,1192725,True,True,0.0
239718,Amazing Studio - Pool,Palermo,-34.58808,-58.42147,4647.0,26552.0,1659.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,20,0.2,93.0,10.0,328,530261,False,True,0.0
239853,Beautiful Duplex Palermo Hollywood,Palermo,-34.57855,-58.43244,3651.0,13276.0,1328.0,1991.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,169,1.63,97.0,10.0,303,1257968,True,False,0.0
243320,STUDIO PARA 4 PERS. EN PALERMO,Villa Crespo,-34.59811,-58.43834,2191.0,33190.0,1659.0,664.0,2,Loft,Entire home/apt,3,1.0,0.0,3.0,1,0.06,80.0,10.0,364,1274087,False,True,0.0
243373,Gorgeous Apartment-Best Location,Monserrat,-34.61019,-58.37326,4315.0,16595.0,3319.0,996.0,2,Condominium,Entire home/apt,4,1.0,2.0,2.0,129,1.27,91.0,10.0,365,1091499,False,True,0.0
245895,Amazing view - GREAT Studio - Balcony,Palermo,-34.5813,-58.42544,1991.0,33190.0,1659.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,28,0.28,96.0,10.0,364,530261,False,True,0.0
248848,Department - District Retirement,San Nicolas,-34.59963,-58.37864,6970.0,9957.0,3319.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,3.0,0,0.0,,,365,1122551,False,False,0.0
250327,"Modern Appt. Buenos Aires, Recoleta",Recoleta,-34.59067,-58.39909,2655.0,0.0,1659.0,996.0,3,Apartment,Entire home/apt,2,1.0,1.0,1.0,98,0.95,91.0,10.0,179,1311901,False,True,0.0
253370,Beautiful Studio in Palermo,Almagro,-34.60032,-58.41445,1859.0,19914.0,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,86,0.85,93.0,9.0,115,1330334,True,True,0.0
259745,Room @ lovely cultural center /best location in BA,Almagro,-34.60355,-58.41701,19914.0,13276.0,2655.0,0.0,2,Apartment,Private room,2,1.5,1.0,1.0,95,0.94,97.0,10.0,0,78281,False,True,0.0
259843,Modern studio in front of park,Palermo,-34.5829,-58.40837,2987.0,13276.0,,664.0,2,Apartment,Entire home/apt,2,,1.0,1.0,22,0.22,99.0,10.0,238,878481,False,True,0.0
262285,Lovely bright apartment in Chacarita,Chacarita,-34.58572,-58.44478,1659.0,16595.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,10,0.12,94.0,10.0,360,1376040,True,False,0.0
264704,"PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",Balvanera,-34.61734,-58.4004,1062.0,6638.0,531.0,332.0,1,House,Private room,2,3.0,5.0,6.0,47,0.46,97.0,9.0,205,1388769,True,True,0.0
264769,Sunrise River View 1-bedroom in Palermo,Palermo,-34.58082,-58.42296,5310.0,13276.0,3319.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,42,0.43,99.0,10.0,274,319901,True,True,0.0
266984,PALERMO.Las Canitas Spacious Studio,Palermo,-34.57215,-58.43078,1659.0,26552.0,3651.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,30,0.4,91.0,10.0,363,1400016,False,True,0.0
267883,charming and fresh old style studio,Balvanera,-34.60211,-58.39462,5178.0,,,0.0,1,Apartment,Entire home/apt,2,,1.0,,30,1.66,100.0,,0,1404477,False,False,0.0
268446,PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED,Balvanera,-34.6177,-58.40072,797.0,6638.0,531.0,332.0,1,House,Private room,3,3.0,5.0,6.0,75,0.74,96.0,9.0,205,1388769,True,True,0.0
269115,"In the heart of Palermo, Soho Point",Palermo,-34.59039,-58.42791,4647.0,0.0,0.0,1659.0,2,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,42,0.43,98.0,10.0,362,1409800,True,True,0.0
269753,Sunny Studio Close to San Telmo,Monserrat,-34.61484,-58.38271,2589.0,,,664.0,2,Apartment,Entire home/apt,3,1.0,1.0,1.0,339,3.32,92.0,10.0,365,407702,True,True,0.0
275832,Studio in Buenos Aires,Balvanera,-34.60625,-58.39294,3319.0,19914.0,,0.0,1,Apartment,Private room,2,,1.0,1.0,0,0.0,,,365,1441510,False,False,0.0
275933,Two bedrooms in Palermo Chico,Palermo,-34.57999,-58.4078,6638.0,33190.0,996.0,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,3.0,82,0.82,94.0,10.0,364,419383,True,True,0.0
277754,Studio #Best Location #Monthly discount #WIFI+A/C,Recoleta,-34.59463,-58.40467,1593.0,21555.0,2515.0,359.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,19,0.21,97.0,10.0,299,1450121,True,False,0.0
278433,Art House Palermo 2 rooms,Palermo,-34.57835,-58.42913,11948.0,13276.0,2589.0,0.0,4,Apartment,Entire home/apt,6,1.0,2.0,5.0,9,0.1,91.0,9.0,365,1011896,False,True,0.0
278637,PALERMO HOLLYWOOD LOFT,Palermo,-34.57959,-58.42925,5310.0,13276.0,1261.0,0.0,1,House,Entire home/apt,3,1.0,1.0,1.0,4,0.04,90.0,10.0,365,1011896,False,True,0.0
280564,LOFT Beautiful & cosy w/terrace ! Palermo - 65 mt2,Palermo,-34.57845,-58.43065,1925.0,35925.0,12933.0,359.0,2,Apartment,Entire home/apt,3,1.0,2.0,2.0,7,0.09,91.0,10.0,306,1462651,False,True,0.0
